2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
0.0,65702.42212101679,726490.9703751414,2833600.2677022275,6837262.438232836,12048331.260083841,16977283.1439877,20786014.576313592,23830129.975125566,26542631.66892733,28892790.649856485,30929976.696505584,32881230.674338847,34728395.05418336,36317655.99543578,37743142.05318368
0.0,70760.96210339917,777786.4488582863,3008775.851519204,7247570.639638577,12762388.139677415,17929909.890142158,21753886.451444812,24580432.99645346,27001348.519983888,29136959.825850774,30960296.35834108,32528372.546474405,33976246.069393665,35515381.97026003,37245634.44010862
0.0,73405.80070851695,808105.4602025851,3125666.7753178417,7473604.24393424,13013426.342727434,18005269.220505275,21481716.66217185,23941077.119432244,26062129.43716605,28006753.905872717,29865324.77743631,31797251.713590723,33826771.5917434,35780081.395086184,37487733.18253455
0.0,73235.6568652198,802898.6061654431,3089259.283025232,7392973.43572865,12914354.957600664,17936392.34485466,21508766.841555603,24121652.301969063,26453949.581941344,28647723.747629356,30663368.696368497,32575381.373797085,34457377.36171817,36214770.88361189,37793678.10868524
0.0,66566.97395355748,742412.8791054914,2939794.577975839,7178725.983952798,12725404.22713139,17856961.180061683,21423168.373242103,23802941.793379508,25805169.92048149,27745724.31008928,29641075.41425813,31445905.50959125,33166519.869541246,34920766.88915205,36814485.842055984
0.0,66966.34225551643,736813.8765698352,2857936.1109943055,6915331.171607361,12229698.821187038,17183491.027178768,20762299.80226584,23358043.893300243,25767769.81240409,28270024.991815783,30645406.283410333,32608843.002637845,34231277.54750734,35862055.184585616,37713631.239988826
0.0,65656.13771716508,727926.0207744923,2854828.614911119,6932278.427644487,12278161.290276451,17315467.946745567,21073412.94773117,23909391.42543707,26421770.90253717,28695707.969629385,30621871.900533143,32261957.893635105,33799968.77161057,35452508.85265052,37255356.83732339
0.0,70989.67794233053,778106.180443258,2993467.8593038,7165972.334957215,12515975.839650866,17386846.360855605,20913669.26390811,23623319.06339582,26199583.682048358,28684352.066430055,30867185.109036777,32764592.93600536,34528149.706611544,36255188.828943625,38013282.34839625
0.0,70979.31344716711,786710.9991103155,3080563.2356775915,7442031.073253718,13038482.850557229,18098033.956603717,21591555.3522437,24040407.69143934,26232893.058327146,28309209.724607207,30224189.757999074,32090488.35477449,33977560.35562373,35883723.00511218,37797474.50755454
0.0,71306.78089268105,780551.7133937138,2996096.884567167,7167605.452567951,12563063.559262725,17573558.031152785,21293665.542492006,24105903.05691751,26568060.823486984,28776949.640613515,30689587.526950274,32358810.613391615,33867487.12540067,35323006.4587858,36865534.7089237
0.0,64174.07256008615,708659.1933966166,2770408.3913543625,6776566.461161417,12157001.813087858,17380013.956766386,21402815.596788462,24413130.275539376,26946813.519055504,29123253.98176609,30876281.63201929,32315061.64654187,33734685.82048106,35311628.81069826,37043777.4578401
0.0,68986.795096029,765427.5223107976,3004807.553316619,7293151.203689308,12878893.254255159,18026897.856154528,21655953.440648858,24151478.205142383,26257358.267599784,28186273.657743823,29934113.74740345,31579174.962967742,33199959.54751716,34856728.726485044,36640430.412284136
0.0,62806.124093719685,703796.0200822115,2805517.947020353,6868182.04493266,12210112.667296672,17223554.39545491,20881682.96025232,23553206.84045801,25884590.819504306,27988282.879799876,29865646.3996631,31637991.67060694,33395142.77451668,35153784.92411433,36947268.147553295
0.0,67155.16068918719,742045.2136431416,2893958.136452418,7001857.572476062,12378420.624752674,17428991.11027511,21164492.48100866,23891587.57580782,26176662.753606874,28169557.64776182,29973511.84586421,31764033.26272448,33594266.52605583,35351768.869232014,36975536.713651635
0.0,64039.37552260089,713573.7677082359,2819230.2085220665,6873974.329935899,12250919.996023597,17368836.507545166,21183261.07349463,23974933.930923782,26367744.822987862,28592060.570160907,30648394.932815116,32487236.749005415,34128363.22853794,35736356.248122334,37504764.185057096
0.0,66322.27231362707,745461.4658224056,2981918.2334944904,7293325.551388379,12946083.629670704,18223863.07399555,22019641.124365557,24711952.66369961,27022531.924016137,29127296.446975354,31039399.81571099,32767989.475187533,34234123.61406072,35513105.57095055,36820983.81978042
0.0,67578.65840055181,741886.2973893494,2864027.1134346724,6896607.095281677,12178399.492718494,17135979.080710374,20803676.75258986,23527681.08944973,25939621.86245742,28296318.95249375,30553669.249287605,32585161.37440908,34369305.5427081,35958852.64580537,37473928.665945105
0.0,67327.33633837529,739922.3292509571,2859901.1001329906,6875270.177524332,12075543.899324281,16899490.103864275,20495526.886460066,23345148.84275568,26087619.08590245,28695008.770379744,30858271.318144437,32559197.841467004,34108219.04880408,35854925.44431748,37853588.15906104
0.0,67187.60294743074,743453.5051434442,2908146.1638860162,7062759.344513445,12530432.550762393,17658912.6462254,21332818.8657245,23781015.79708646,25710243.64783372,27539668.10020962,29411250.173158567,31306154.28214689,33194048.020777557,35190462.62490114,37403491.0777947
0.0,70251.97473656062,773640.8238332,2998126.658297868,7206977.804322989,12644955.275156103,17639845.011516243,21239928.81677075,23888364.705834027,26243233.6197083,28435544.434686415,30381420.875810657,32132802.72370456,33818655.43000034,35529109.060043104,37335399.515295066
0.0,72089.85552487796,795385.6681588907,3088617.4154431075,7404283.897372213,12879423.56786428,17715793.934235133,20953014.73131003,23223520.979675982,25421943.808386732,27724873.08902177,29961623.51077549,32059229.05372579,34021473.44186889,35833683.894826084,37467233.09143528
0.0,61947.64496343478,693855.2034173722,2774817.0470533282,6879739.804292237,12433824.048576962,17812631.975247033,21829825.08201962,24646721.02911405,26922039.374287587,28932291.621936783,30673279.95481339,32219088.829491567,33754354.711301535,35399271.71546595,37158165.568162374
0.0,70370.86796172927,770161.2167565172,2943970.7191313715,6957204.6705714455,12047376.482971903,16691379.32131252,20145630.71155186,22881628.455116376,25331105.514559086,27505086.580623765,29518174.709775362,31560600.68588623,33559994.965773076,35266126.696500316,36663046.446663156
0.0,66606.9366302497,740492.8621888107,2916126.048602098,7088520.704407458,12516798.562979296,17544032.48479667,21177851.67565772,23848077.26293258,26221030.596419584,28355747.481461626,30162601.097924754,31805133.233592845,33511399.40451744,35332701.742034696,37158093.17216874
0.0,64056.609680195616,716722.2193272643,2850515.2315188637,6977113.158480439,12451601.6632282,17673013.42939994,21564221.5997017,24422024.027927592,26854452.959689796,29042714.59766223,31018804.166316018,32854362.06018719,34650586.2700252,36471613.27764558,38228029.42157013
0.0,74520.8775443171,818113.8870764684,3147666.1275965036,7486715.40860367,12970754.624711463,17824592.438347425,21109279.98165741,23450750.902894035,25676735.95950493,27942668.04443283,30094799.285970807,32060850.135924783,33959465.81497119,35942675.02004978,37904838.701326445
0.0,65407.88727933555,725223.7685225167,2850322.455281008,6968266.424588125,12443414.603980651,17679727.372727573,21636240.54766719,24554622.730927598,27021497.11761151,29197745.85487145,31071259.273180716,32804562.03165798,34563826.175010376,36356432.34855755,38136098.104598634
0.0,62590.8629643224,690268.8871474598,2696637.0537364455,6611447.155167491,11863671.862196231,16945088.41952394,20792239.443590615,23585476.743497796,25991946.881669942,28355501.805580135,30623317.567664772,32638063.587484088,34336497.87545783,35833126.149218775,37400210.94568656
0.0,69252.55802132176,769343.9392895689,3023510.3146826485,7319684.707812177,12840656.60689616,17817530.44538345,21228772.328384023,23616478.670623742,25849483.440585528,28144597.129911754,30398374.585865278,32554661.451357294,34543341.437636964,36343966.5705551,38135771.28628862
0.0,69605.44356811815,769783.836425999,3007980.3459336106,7293598.075030391,12895500.42416376,18085779.609843843,21732176.530680023,24154306.349603854,26106517.663853243,27958077.736297805,29843053.737946197,31842466.212870434,33939742.68456666,35989757.98012352,37810184.09410311
0.0,66143.85976269259,733641.6661757793,2875759.0144588454,6961808.349875032,12297177.995184492,17292174.965152252,20992717.7117981,23751095.499682266,26135886.812996313,28278060.395448502,30231171.563869584,32173061.229264706,34145129.0478108,36032527.00322783,37781116.47769956
0.0,60715.0798782641,684087.7726078256,2753559.449120938,6812169.783437324,12287511.829873828,17589374.504864376,21561746.105274208,24416951.914959684,26863874.38897989,29272707.643601414,31682843.491903305,33907856.443785034,35736327.0914382,37202339.48141176,38510706.28393178
0.0,66002.7706325851,730397.1248878222,2858757.620721761,6954996.228661075,12375717.85483333,17542734.654706277,21441113.800768666,24303257.883003075,26654729.04020332,28640416.264306694,30281153.26354757,31753794.146420997,33267119.365180142,34977896.15270895,36970002.99639881
0.0,71429.90886112094,788863.412336934,3067724.8020838597,7360323.206389585,12823362.036035182,17703304.764449004,21099806.487616286,23699359.67141455,26366396.358964216,29079461.76099421,31369066.63701964,33022386.188590597,34220680.6750134,35373960.18505532,36784077.45271012
0.0,68670.21268334772,756832.5742955211,2932847.075458161,7014543.579218995,12172832.699385213,16778348.775701053,20105910.398896527,22908801.61445517,25891622.508944623,28761136.509760838,30983570.642054934,32581163.0114133,33990011.55024437,35538213.6364407,37303404.11741345
0.0,63241.65302802053,701250.3893566611,2752977.206878396,6706901.324500951,11952000.52675611,17004517.012295857,20884793.086140282,23845275.853384037,26400386.643794395,28672111.12780842,30639441.500073746,32282479.0999024,33676704.61164549,35080931.650075875,36766341.00657847
0.0,60571.17389115824,675638.3943528568,2684032.633582201,6619939.9085314805,11886462.44949883,16939916.27486054,20692218.50618622,23387178.805080444,25724216.65446245,27946160.252784804,30017772.31668134,31920717.531409033,33680894.50376806,35372654.81034766,37073634.47941301
0.0,68339.47210539268,758309.9495928651,2975719.0961043164,7209590.950350334,12693060.81342125,17691076.596557733,21170216.0384711,23581691.149475254,25654425.04003463,27584598.21528601,29409784.2817628,31269754.62183897,33193118.911860913,35005457.562574826,36724005.294790566
0.0,65953.18186878422,737048.9579228336,2923597.0414796267,7119007.607800612,12557468.25876514,17507537.448284313,20925820.21271411,23336144.858913142,25651126.570148963,28108915.435105544,30518187.43049119,32644607.49804608,34317968.683682725,35668289.89860491,37050870.15313887
0.0,67832.09444731055,747572.0438026875,2900615.1627236833,6982634.092857834,12309025.620171854,17320777.690764546,21044784.939195693,23791217.55143107,26121612.81233221,28299025.86636451,30485841.6337191,32676769.237355657,34703039.122372314,36451197.93627729,38024005.14544355
0.0,64156.17445656271,717681.6608941492,2854344.4079794222,6983839.173395112,12397802.154894436,17406363.24950318,20968790.91312099,23585897.889884833,26075629.407595072,28548771.030179102,30753866.006146204,32628040.882726885,34359576.13630606,36047712.866528936,37621752.90915027
0.0,71298.64950917778,795397.7584688133,3145447.0972197275,7638058.150654674,13429872.003606984,18633090.141856305,22106455.023890406,24392880.5426261,26426142.18239308,28474549.220609352,30485125.64644095,32425807.155413434,34283428.19508577,36065750.05964915,37808780.88203539
0.0,71726.23189912263,789468.8184806798,3050358.8089582575,7274177.211534682,12631450.7526017,17468973.435653865,20966430.117656395,23693504.562554497,26239120.47348018,28511749.999065574,30379362.82094683,32063103.33621859,33801737.03131209,35676132.21661587,37667466.95443387
0.0,68241.61009989108,754523.5889237695,2940248.856569997,7075036.476519218,12410983.201262193,17303157.28335471,20844042.207803592,23519355.853958365,25999841.47932214,28365387.73844628,30482504.634231076,32373245.675135992,34127043.60851336,35805860.16831862,37438684.69833939
0.0,62764.370991277334,697047.9332186041,2746607.0662881914,6725610.994925936,12034074.880503222,17150265.64779873,21053887.690688953,23986350.33307075,26545835.427127365,28918457.479710374,31044715.862709727,32911424.999844793,34609761.750111334,36279608.93862659,37980317.534532495
0.0,58191.08332274217,657156.3007369798,2657355.57529662,6601996.960580655,11909215.083652144,17031835.69808661,20890960.635373846,23756285.859725103,26273107.035604347,28587940.727194324,30623769.43958754,32454555.839759886,34210738.08578857,35930496.25170244,37615062.08077805
