2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
19322283.547031343,20660788.729270734,19294972.047237452,23609389.667927664,29011027.504668836,28471393.66048947,31840135.30811457,31445239.27182846,33296865.23400493,36496820.34076356,37618406.53796452,38954988.778046384,42566988.82547582,42175796.17712646,43462681.38914721,44991798.94917103
18334813.492271848,21025433.817119922,21928602.454207826,25222605.33469032,24676993.904283796,30236280.413148705,31698280.969715193,32725226.376333345,33607876.260719754,34158411.655434035,38526688.2778692,39608224.692312084,41850055.840524994,42414905.40859827,45155710.69390074,45169192.46828771
19034629.698039748,20292789.9576826,22041205.038251042,25440387.278459497,26610651.217338637,26935926.945440114,29670833.079203196,33611978.231188156,34972431.246677816,34227242.52825802,37792191.504327506,38968438.75122574,42236879.99555337,43439017.0078107,47061077.97654752,44486538.19135037
17300421.959554706,21164925.00842332,23414300.861382656,22508668.558909398,26587542.815952986,29572778.132674593,33212842.988987938,31825525.393694554,35187710.6232042,33889120.44192206,37455907.384331666,39206141.372911945,43281421.41475544,41724875.68969003,44969100.26637511,44956374.90057149
19519478.444653254,22859965.225995474,24336722.077487618,26140690.58568042,28492053.712471165,28936626.03130363,31614771.006771125,33362829.37317164,35534107.84397819,35225921.171432294,36832416.68853717,38660743.4656381,42824486.35488109,43878441.33543181,47820865.87744304,46327235.68874435
18521050.957991783,19948481.35633741,22105443.36720919,25630812.956661046,28873988.15630154,27633022.104458213,31232714.308805123,31144418.757436465,35766947.0784302,35231074.46923452,36990637.021693826,37211419.84709624,42463865.11041258,43912279.570315056,43393788.52730085,45654448.076221585
18872268.141252562,20245334.991073195,21348011.991948325,22705566.426093623,29597937.47582041,26150074.391852982,31859797.337754115,33153624.711980354,36983432.54117775,35760525.98551618,37261164.72988578,38420932.591180116,42002294.61727612,41723101.22416084,42896026.8778683,44996076.24627814
18341098.83439847,19348160.89042362,22383192.82532961,23722040.193582542,28665183.23071792,29346665.184611864,29951761.13966446,30398957.33012868,33877494.679458596,36886179.662391365,38515434.76380425,40447359.1208099,42557180.69272181,43773497.288710505,44649214.427559875,47904042.023674704
19750483.814161014,22771059.126840916,21569088.234862614,23208701.969097544,27820179.90013888,29134805.939270705,30937146.59237872,33447121.72075689,34970659.430610135,35343209.09929651,37233286.39519537,40710611.082850814,41958124.88815787,40617552.793387264,45910407.06268539,46336237.515535854
20143010.092951115,21552127.06879533,23407459.790145863,22908855.30766415,26820454.9503185,31926435.98765916,30515892.06030408,33262764.81814652,36957698.71990209,35527416.00733562,37273770.95536747,40381572.10115611,41838155.96281252,43097370.6329011,44093321.85286451,45237317.997792676
19038565.451586418,21853849.046623114,21947452.95275682,24421518.417449832,26935951.38216316,31517968.543125592,31652722.02671828,33218063.521733474,36149506.070096634,35485334.435464524,39025794.408995904,37620997.93230228,40886504.459147215,41616895.66917271,42037407.53553653,45234663.17803101
19357818.930850957,19252529.709140476,20873677.029338896,23986464.729230814,27948177.164334588,28872988.963776715,29880876.396899518,32377483.82896319,34324329.06896271,36123228.84868741,37049721.1991158,39290778.884835206,40085426.33642141,40936673.63897978,44821921.7718665,46716151.285369895
18970641.42812473,20525406.629798394,21771185.684363686,25171771.013518047,27807973.16187145,28605590.385123983,32376463.80391332,31942917.535840668,35267419.25162751,34846539.74084812,38429111.3808135,40256079.85344905,40110875.752241105,40882089.80662294,44514707.97185241,48061892.649797976
20421191.71347833,20252083.569338415,21308380.854776315,22575526.493323542,28855920.813824836,30236204.536689218,30590698.686597917,32546720.676047638,35141741.23968342,38066900.55256045,37753278.605067745,38226000.717640415,40262776.95353492,41491275.01847035,45628770.84033161,46427404.54260655
19024303.555958442,17162063.302740954,21310290.16490742,24326399.649261314,28440344.3960363,29571737.57035719,29790134.750189964,33031878.941009633,33969464.459542766,36028702.39850346,36814134.4808711,40544270.21585802,41981454.62351395,42368353.671806686,45761656.67360931,45413481.33083165
17809073.30997229,21696552.6398699,22574109.43945148,23582718.563627385,27306142.517792232,29763656.602459427,32205804.12964186,31951350.694825515,35735845.33055507,36308626.793800175,36744628.19747269,39338935.144879796,40964459.067709036,43948449.741099775,43444067.97016211,47567377.08729662
19566151.60589327,18505817.989220142,19799797.032797247,23706248.97042225,29558084.871906657,30589299.65684056,31482176.46215491,31985294.91909725,34609672.51284117,36259942.7575118,38905779.10085009,39977827.58682679,42707118.426573135,43267034.9082069,45257442.81787373,43251181.47387847
18402742.47041878,19235565.374240022,20913102.885595046,23946617.868217424,26391032.45429963,28095306.508885954,31185917.727341134,30993131.094544835,34530743.42108632,36745580.54937608,36298131.61154687,40234472.22403984,40665927.379337855,42842166.25165738,42921817.146382,46358964.21092979
19071921.67444112,21024920.417928495,21661959.515958946,24564428.864850488,29003773.27212973,29315117.475158308,30760188.88756989,32561643.54679296,33638990.32681921,36254955.19981854,38382221.85660556,41104615.894652635,43098256.4281375,41415790.52807731,44427415.03716249,45687681.684245184
20800703.029917378,19686193.170005374,23290038.031440716,22832630.805414677,27918578.57883483,28163271.1934555,29099580.63167606,31793685.478735983,34792798.814497426,37631702.289376535,36453803.8616987,38650039.08095194,39936423.92271301,43851308.67487484,43659296.24484457,45452550.54845031
19021757.487445913,18272260.136198897,20607971.15269086,22872191.668964826,28740830.664218802,26311192.88297668,31901374.013655186,33222055.31984698,33007935.829261694,35669827.60654572,38992095.38588462,38124778.2531011,40958334.644853294,45685173.300920874,44557371.184687845,45544565.833099924
18874822.613523636,20918838.480906073,23069069.45226825,21520978.788462263,25495143.98545203,28033047.01945318,31124280.24386819,32915742.05077657,33135643.60241352,35796093.71777398,37598817.02846368,38374161.89400494,40978449.49466366,41702236.92653345,44715435.89240067,45847796.68838631
18119009.964538045,21581712.5378691,20721574.447375733,22017987.71443431,27760084.537270702,28890795.67192552,31377625.64254913,31476638.551796082,36111458.54520998,37956481.05334307,37655407.9469266,39691698.20098246,39160198.71296533,42035268.82517286,43390300.39237954,44857524.732455425
18669808.545156337,19858700.909805033,20621323.42048929,23393510.960738886,26852950.347215276,30082002.693134874,31665527.206908878,33209004.449872617,36207391.37329786,35096611.60575592,37984010.07216086,40544030.46349272,40562413.20300841,40214532.60783975,43396357.82544392,46935011.81548524
18333990.300127897,19964188.945713114,21393722.24968459,23726734.695028648,26845182.36637464,27476669.794130348,30803445.03422375,32519607.054024473,36367491.55652589,36101150.98090438,36358682.28192083,38507700.75407145,42414026.89255534,42047915.40239957,42936774.118235506,45934187.03309866
18519393.224856276,21038528.852270585,22700802.60265459,22652674.127296463,30072099.06239032,29036773.63840592,28318480.05496968,33264941.737903602,32110124.19206646,37196884.28829937,37744156.12272237,39169374.49204664,41495909.193118736,43104944.53062921,43539729.84697887,45731294.78686168
19454762.89831514,17115753.211243577,22868196.142692525,24701393.706276275,28457726.750203278,29518125.089125823,32985879.28114122,32681454.366338603,34979471.90105458,35196924.97607491,35426195.73722924,39756032.255692475,40869515.63479046,40236823.9958626,44002228.885718495,45624538.30684616
19058759.203386277,20551640.57086059,20402801.67796769,24958450.318605796,28436204.05190455,30505742.50981967,30581261.04198165,33224446.968311377,32848906.050437443,34992914.1968606,36036852.80917302,39532205.2747299,40225054.20302626,41935376.943461,44083580.569556236,45276148.687547885
17824886.49893886,22272005.83541668,22320377.024807107,25702473.384395424,26767396.379487477,28649381.521601878,31298585.168611895,34486553.194854654,36879270.86638296,35442372.770444475,36761384.41366289,39232453.444029704,42876350.23493774,42590031.65888313,44451613.58800749,47106290.51662232
20490325.886419773,21614092.719642032,22997157.558059774,25457809.884434875,26655509.542158995,31757669.97841112,32481611.857366458,32645668.913775276,36359736.54327379,35635529.32741807,38215193.26785213,40003565.72941095,42585031.81680275,42006963.66225039,45194056.47384283,45334017.5583481
20247359.91339702,20473565.74783477,20199196.80944147,23113509.449080836,29005165.954118095,28829511.2173373,32652858.274318323,31440031.90319455,35885748.36567334,35973077.3273245,37401561.17580212,38002971.10580358,41834873.49820839,41379728.83295844,43458750.79321359,45678887.431462705
19001316.876271747,21664565.733571786,19322754.684032585,23740177.59130058,27626123.24639054,29168032.36433166,30687825.18826891,34001532.08348968,34792569.10654897,36176202.743108876,38685855.15127324,39393342.81697945,40133288.86048952,42044754.18929454,44043424.37985261,43954853.50020009
18608104.57686941,20416174.815098528,24587351.55800484,24356850.196361687,28218918.187662024,31116923.107257605,31953401.623485625,33663781.30324258,34621595.032764785,34602305.02871453,37974830.380704276,41393842.50218687,43333751.20899808,43283213.237233065,43401026.64962304,44064677.5547688
18482627.58564072,20741899.561012123,21746823.10878543,25064962.702537924,26343304.50028258,29030109.96427617,30439193.47945544,33964213.37067541,35709796.04542716,35091292.090940006,38642957.34246288,37500689.220505804,39538246.14785107,41521029.90805793,41920570.48969553,45711063.04595348
19325055.67458906,20032067.283162765,22902069.78241931,23128511.836890448,26561454.826551814,28263379.731986973,29932025.774733577,32128773.824422136,35771003.458942756,34049756.57698542,37296810.09750526,40416779.40959904,42826091.098458715,41753029.43749105,46712822.010648586,44635990.37039867
19157262.841627788,19160990.486660536,22781011.978919882,27084146.07039149,30139032.47717858,30148597.248318307,30617157.721578337,32636938.930552293,36366993.05258736,36870130.0666119,37773308.16890326,39494949.99179555,42807674.91091929,44020446.43043828,42471232.63419953,46099848.67262613
20073751.58229441,19887812.069810994,23748669.574777868,23616562.814417306,29527522.399520647,28755310.4172495,31586208.067031518,33100875.370613586,36993412.24201626,36860553.07293039,37163811.77182337,39026899.703660265,41275600.903394766,42553056.2440775,43106434.64716507,45746819.03227613
20971218.615171194,22001545.835859306,20495589.538488656,22006443.224235293,27363784.29050435,27137184.025462333,29883944.08687973,33231341.585273873,35044509.40454707,34089688.494483046,38999055.042849764,38857716.47928072,40997099.08621772,43692880.854110844,44654425.55700492,45791366.36129823
18854906.170713868,21142718.51220452,21790518.20357186,23684071.868291967,26699416.21334003,30488296.5220815,33031872.82278245,33071829.091747873,34530766.10643284,37079406.14247573,38343533.92357371,38833070.60252395,42917464.18913005,42047183.854854055,42716332.03263899,45764609.72481001
20648850.63379352,20610981.05578891,20944242.00614897,23487944.365930226,29401707.15123817,29491867.603931013,31275153.29728513,32679898.101216186,36325540.629705764,37168564.532994196,36099957.335488,40396787.84995639,42187333.7410866,44351188.14501878,44106221.57917706,47139611.41012072
19949635.44293975,19225217.863150056,23453061.648960825,24848771.19946691,27299103.09557691,29509860.858098313,33652472.70674145,32276151.678831782,35920165.87555504,34794306.13210061,37036781.1208198,40250592.68733826,41888548.31761354,42302109.647807084,46129537.70772993,44784588.294872254
19250987.044460073,21054050.574945305,21288698.69588418,24511870.054828856,29263177.13869747,29046347.317841627,30530221.348268025,32471482.35420502,32018283.36342432,37158948.383918434,37978148.432012014,39135195.29680813,39675944.6301369,43798500.90631402,43685410.02963872,46487054.823396206
19403900.374705996,18654585.97558499,23736684.313767478,25150849.125463262,28909400.619352687,29538920.106997143,29957622.138412092,33824156.48175247,37615008.57347036,36157282.83735622,37832808.54366412,38089385.91482084,39211665.21971694,42121806.31837881,45877337.11412564,47378343.897038534
19342529.801273145,20983839.9279983,20891935.195434265,24065194.521049425,27442024.20240273,29240501.511172485,30989229.227296956,32494306.21555605,36229868.72577644,38236934.231543854,37488751.97575799,40937769.39795322,40165089.65625178,42426591.05430693,42704835.662808456,45482320.07231462
20230004.881756783,21768035.950666122,21395060.156619083,24454449.577121153,29440063.07784457,30425404.07280676,31585741.18307618,32154618.259804007,34298472.21339215,35078186.496279694,37644174.36100069,38404326.48658869,42373244.17220343,42792701.51581256,44394191.65931366,43732850.392188266
19448407.971007153,19971001.08459379,24763755.267541334,22503895.289424755,27805326.899080463,29617203.502140805,30208883.302229222,35037011.70496565,37321373.22935083,35060440.25651456,37012540.13984169,41760688.68985669,43198288.3255885,42110121.937243395,44677902.45103731,44252326.12196456
21912726.126273848,20576917.66701292,22955456.005711883,22890974.61456991,26745431.632008746,29695190.343825627,33438449.15420354,32210385.007981382,33965805.65988261,36369993.46362865,39525788.35652776,38612905.21230799,41305827.084961295,43487962.56150919,45263759.0994887,45514284.57288167
20662828.09987547,21096188.243355907,22304129.639905572,24953183.529421512,28910051.149795596,27976884.13629043,32954645.824515782,33224689.932313964,36664475.202661105,36084866.93798425,37959035.80403865,39785356.67400781,42222334.12090785,44277199.336234644,44717881.139514856,45807888.45497988
20563852.22194865,20984169.878793817,25666417.686300103,24267421.665022995,29448798.280088633,30189531.35342153,29004720.20107052,31985615.84354572,34584314.953026995,34338743.09930858,37234156.045033604,37784997.66215853,40317391.01984801,42807828.44373948,46377253.458168365,44280395.81777657
18035841.0236868,19887147.851866875,22117254.436599974,22209646.66711019,27243118.58860562,28270010.595132865,31652149.53911894,33316550.131674517,34912851.15208947,35601406.747446455,36879614.32325363,39392863.13929994,40470474.400599234,44298942.20389471,42474471.65794466,45088557.96158795
20403274.653520282,20039887.977775916,23054273.146451913,25867554.483699,28988060.71267037,27799086.86403166,30005970.989623442,32614649.27717584,35595689.69772388,37384058.21823361,36794727.04041928,38786584.46939656,41304956.019590355,42222762.6852536,45893299.81171926,45720813.098471835
19590740.416708566,21532094.466943253,24105640.517160095,23900866.545549884,29473314.286393814,31274224.151109498,31172912.107149918,32183867.440434095,37594457.754907005,37288332.11610372,37693900.57042611,40069096.583540596,40391228.50384541,43798934.30494388,42129420.84008371,47065664.42217558
18596854.633721687,18610188.170366764,19996253.330040794,23405985.636027258,28849132.622251216,27583606.160834953,29915037.836048823,32263349.050136134,36013438.11711687,37076119.44424938,37837523.796988174,40445881.078377604,42384254.28728408,42055714.40639427,45223897.14650308,44369732.228362486
19969579.2169651,19165857.726232573,22448957.058467023,25307951.78454172,28282078.152015716,29163367.990860797,31548933.986942403,33588687.8409341,37533641.256222494,36760884.460177094,37113221.513276994,39098775.96092783,40556701.22918796,41116669.39627408,41407126.04434106,45311463.58817367
17821156.977630913,20604471.714017455,21702824.95358216,22722097.236191142,25643685.223121054,28777107.262155395,29337305.141577326,33637752.566034146,35380056.40415486,35771316.500195816,39315566.619292945,39345679.676550604,42037400.55965548,43317044.693420075,43594860.561325595,45254577.13938034
19463936.09965213,18960258.962852094,24327813.927597497,24120806.065007158,27810432.47296351,31569867.22627304,30064923.087656748,34588066.14551382,36020017.45774706,37283770.918184265,37481880.608088754,39397708.14998655,41198386.87318875,43669796.06465659,44632562.31244347,45200546.30938102
18834488.68948378,20477057.780628487,21905512.569963112,25558452.504551426,28959716.945058066,30102394.494214635,31557749.691814534,31882891.828674108,35885713.84061793,33665106.86938961,37876068.067246795,38416798.85856645,40570516.26724644,42002784.345540516,44089312.88224491,45813124.52078409
20314694.631751355,20295877.52954084,22169236.62988564,22374085.42945385,26598180.530710008,29507058.92557018,32001269.52934012,32530984.53458833,36157160.94443925,34442016.74444687,38129178.20707356,38371980.57899809,40522624.726577826,41658365.298628725,44092934.7009902,46342406.37224677
19829253.328516375,20163074.945933115,23008853.93204701,25833378.03089367,27903283.79575428,29286523.937824026,30612418.424781445,32380436.05435271,36518619.094111905,37443171.536869735,37453108.94430647,39888608.30107405,42652101.85030954,42021990.19955322,42693740.926534764,46629092.3755213
20435299.090891626,21347346.125516005,21857623.119928677,25649737.27480127,28363012.786987673,27861523.800025363,29512025.81379491,32488938.502256334,35345575.70321393,35702495.768938236,39927602.70201485,39791116.647836804,40473852.89398699,39939105.762889326,44453575.85903135,46972143.270157166
21534412.44348078,20263385.769942455,24255388.73888203,22415256.78240368,27647614.104902253,28014293.455714498,32181731.57049725,31339520.924411446,35548359.10899341,34628917.19265431,39661754.58021434,38911627.86061142,42028064.22351117,40489077.94318983,42478011.55711034,44954503.54981759
20383183.284930345,21244623.074180163,23527177.00518074,22246012.00828592,28616527.499724906,28535599.141909946,30392895.642802954,32214107.05322266,34954445.77791538,36770567.822879165,38945804.80294926,39923438.51561304,42321746.01204386,44613930.571380906,44981277.770733975,45595121.71873434
20077082.288119238,22438910.97379126,21290010.655108523,23456730.63618766,29690763.43344105,28844625.664016236,32150641.974982545,34305185.52580807,33648668.07919272,35566901.69061709,39038130.80616356,39191699.99067061,39271260.199828446,41949524.51175476,45092502.84901177,47301334.37472144
19474614.310516704,21044949.057957817,21863444.037774216,24954000.32534479,29662369.244338926,30058909.880092423,31164162.424036786,33326262.182150293,36179543.61303902,36057751.838055864,38582431.159473345,39753061.029286325,43225996.05742585,43331518.01314132,43615788.86880333,47447877.13791645
19939548.718463972,20334772.515171323,20736775.548144232,24200040.557170942,30128951.164823953,26047234.655292712,28289484.5785562,33707799.06303858,35358595.94921885,36783330.00335591,37086305.19286764,36914151.460105896,40636236.06870493,44313522.99337475,43669429.61012461,45332841.989462815
16429384.277158108,18438655.594963707,23555519.43474991,23649213.214122273,29168112.730097804,28313310.83064582,29655455.75709427,32530467.344464235,34431281.734716274,35088945.892950274,36769896.03692657,39182081.13762356,41027823.12546983,41467241.82492461,46246277.193268895,46364225.16979808
19596909.3904382,20418135.36935399,23046999.64974367,24537226.15848756,26861380.479191117,27420300.108769383,28754107.0286809,34880927.39110991,34577569.728596024,36692926.5689014,37907645.52938397,40365857.66244239,41519044.27037392,41015334.95643239,43000718.4750143,45438363.99098211
17615699.493986677,19520864.262117162,20914286.06613088,23571484.914517563,27474366.52579859,29314838.440917857,32251449.702609133,32551429.934432555,33366059.46127286,33721206.764574826,37862833.89938967,38582493.49170675,41412267.70462673,42908281.254165165,45833377.67562096,43839287.832945526
18266515.182986498,20396849.019496996,20981351.0946643,22269215.17350396,29530696.71870078,27975801.0382963,29832747.816855945,31514618.996727947,36332550.68562305,35243934.39171041,36117504.21002322,38385107.49108752,41537871.75538091,43550371.347595006,45107699.20674626,44949497.6211551
18813394.691327766,22889080.94277525,23424563.733279403,23657796.328799848,25425426.74157869,28651523.776886724,29813258.55580584,31841471.828424633,33981588.35517796,35766353.40239133,37758472.488437764,38507814.98190863,40123514.85674557,42327584.39011251,43616107.07092167,43667520.66397001
20107152.55475498,19663784.142386757,21977384.63429782,23693635.309081722,28021691.038660433,29345304.221149866,29837876.034921028,33186858.960506983,34693525.10216168,37247095.39166753,38598723.8630953,40829429.44186234,40513864.734423354,44001356.88891008,44292613.63177098,46630098.50527435
20183060.426087894,21016785.839111563,21040798.536660466,25012243.100534506,28439787.37858631,27488184.192040354,30755562.164590146,31440273.509880587,33453392.908902526,36986975.35257564,36011790.591745645,37841578.51158959,43868868.673766546,42020427.0148305,44936266.326977216,47127703.54066633
20296487.931182656,20664290.603387006,22242982.687214166,24543716.26167429,27783417.61005714,29974820.83144816,31006773.80275049,32662582.715066988,37244554.4386605,35485903.3924473,37701512.069296055,39821153.81113322,42162453.11520426,42866392.5946139,42757146.24768665,46025448.58048421
19692741.484928515,21792326.09041356,23131220.78347762,25293690.47392867,26896769.03690794,28035371.71568002,31663034.305033803,34126300.59835131,34858214.73422622,35193391.36319927,35874127.26448226,39744834.22447316,41463396.54694803,42036346.48743279,45218961.05227146,45740564.61572038
19417852.767729033,21518871.34061702,24791572.596532423,23441551.100019224,27041364.655213285,28043356.37427459,31829290.309644632,31580604.27572577,34660187.135652915,35705496.53278034,39434691.39699325,40682626.45738472,39825572.29207002,44341867.283716746,42796249.37879046,46023442.377551325
18468656.821125016,20051656.764226004,21164127.372408636,25820787.21191232,27879727.29908717,29436543.039042793,30097583.429483507,31209008.49697154,34578905.43312579,36613468.12048102,37542876.988240644,40435902.13754596,41736119.33293774,42539314.96145627,44796308.30140258,45954760.704621434
20489428.314394448,21126305.754262947,23327653.700311825,24744438.121799216,29588429.047749557,30128571.29586293,33249859.005854614,32209575.46250076,36044646.900825486,34472601.883033596,38747662.79499144,39398362.770753324,42670901.84510267,44450003.57404275,45100079.61346886,45367397.291569635
18180717.491863634,21104437.337405447,21958527.82177925,24685116.55074171,27462171.23449966,28111695.15011979,31026022.680175718,33402793.347203113,35227974.24325532,35111460.547495715,39709936.48762141,39177781.334262155,38991466.44384359,43596654.18946268,44172492.91879954,45644708.75521786
19200523.691506375,20283487.487551894,24194736.797202628,24461705.865844812,28335809.03630179,28876436.08669312,33228483.243579168,33794348.84171814,36221450.93458595,36339647.18924269,38807268.66344871,39778912.3617826,41166182.66482055,42953819.792014755,46580184.36823375,46073274.950484574
20859981.307487004,21850892.021380156,22929470.537480097,25799746.365797468,25564626.74842303,27071492.499826886,33227759.65520067,32087933.037269346,35216024.594491646,37996818.7586824,37904927.03110859,41244002.15682228,41146684.26412784,43235308.61324735,44251568.55251252,47546494.67656562
19119604.245711166,19395603.3816862,21750703.37249706,23465354.68089062,27302264.990253802,28387837.847646385,32550202.80358361,34441130.56700301,35537102.26446359,35298016.18567428,37021309.652009614,36991976.99120998,42030042.611824155,41752224.825700365,45865267.97240386,44262188.447594024
18743828.56709443,20385086.303701095,22817780.838956293,25963792.8193875,26478551.877825923,28831475.3767722,29699738.252347372,33733689.43017713,34346540.11746675,35910307.58000018,37485586.025058635,39465990.63914249,41413522.751565635,41422229.71390481,44282135.68265272,44930472.19046212
20342332.165833414,20559322.651132546,21096255.908653013,26641576.897468474,29928470.25738955,31980426.33469546,30912943.070987217,31872953.175793305,36012230.32994837,37273640.027933806,37901631.298981,36957137.127248675,40464701.15217271,43014449.46505484,43431212.82864092,44277190.26466333
19124102.987612993,16796060.17978935,21595492.66560843,23462245.189155526,28392773.58074182,29805908.868606467,31718492.447139855,33856541.71100813,34895410.15599036,34388335.59366662,37729647.26834241,38345171.230382405,40032431.82749837,43193192.55242347,42571568.91660185,46618674.837239504
17948725.535768777,20163002.588148024,21640427.98754937,25216291.397064626,28716140.129459202,28232395.948951934,31120086.239801437,34351356.80926842,36799030.67159332,34486003.386132464,39163857.92969733,40735501.26375291,41798745.29437428,42428279.597645685,43556540.47917576,44404963.6410169
19801944.07676962,20300237.641745053,22783110.55651883,24455284.784137323,30906804.84562305,30550375.302671365,31907645.221484277,30382457.24777958,35537539.97208741,37807388.08730325,37198409.68731145,41810264.05589223,42218900.29587903,42868325.571580425,43053649.8023345,47561454.19413117
18473107.492618185,19851116.942026667,20133860.912074476,24946110.219288953,28708542.305382174,29189496.10481059,32123762.854092956,33568857.56447521,34669018.319031574,35143253.78783361,35745809.536593586,39133782.639805354,40088495.738417655,42717705.21512048,44001967.08841769,45379664.217984185
20605871.519476708,19370476.42472031,20171717.464670956,23687410.33353892,27196586.856989708,29317232.671683315,30274968.66520484,33310709.985069375,33972936.86380532,34919434.59742629,38374860.88790263,39282079.31151739,40227778.52647821,41444917.9424576,43759395.56209635,44531404.03109768
19089700.358900737,20206058.602039695,21236586.08668442,24669897.457416113,26877206.833002634,30606560.001483023,31052019.679670747,32073927.28853365,35706076.44225312,36065342.73201798,38536612.809970275,37073179.67091783,42187826.795099124,41938895.21912749,44228098.03810169,45738989.98751577
20946837.818486977,18374853.82903004,24131957.612880215,24733201.0321998,28212537.61218755,27533559.582033698,29427088.974873643,32186949.42823606,35815798.3918917,36019818.2431781,38331795.524831735,37680835.1964957,41644357.07125213,43782902.95344309,45843324.79216948,44404318.65917473
19016999.399513114,20105767.10967602,21569115.480816,24959146.9023726,31309474.419777554,27900377.96868897,31771097.888081342,33167593.65071786,35451211.306022726,37526838.78019732,38100713.06681946,36920343.62930932,39940478.24859445,41313440.146270745,43330262.46952624,45680130.80909353
19172899.07873207,18417108.58864703,20445428.040678047,21562256.278656032,26269477.622567873,30314647.149253346,30993924.58385154,31738398.572138622,32890250.34150081,34886658.6270334,38364428.864889994,39872122.79617346,41302870.72575211,42226961.9946141,42162287.613347694,44951458.420052685
20048081.512003016,19725326.3625379,24142689.468349908,25293359.583566412,27522492.070084613,28873422.95360137,33781387.80742514,33799231.40447712,35168466.290261105,36235579.02848153,37847696.35042175,39315392.86770448,40361318.65873791,42072469.31063256,42545122.43317203,46669736.693296805
19266315.681910153,21377194.30330682,20827801.434446122,25536350.599587306,29517181.551958922,27371945.101118628,30730745.680796582,32374287.062066782,33439998.011984486,35734097.216425814,38309077.90415891,38804073.02155523,39622924.56499173,43414145.27514439,43281005.40049844,45054250.06997813
21327088.974299304,20945712.391168643,21360132.529538162,22605854.83423446,29139286.763342172,30206693.520832274,30729794.542387,31387686.89070648,35529849.68665401,36695022.60924826,37259544.274605334,38087889.41321681,41621763.592901915,43059268.532411434,43628875.30126324,46139762.38995687
19826974.712682117,21798594.684314698,21804392.793320414,22661791.829203717,27962608.574383814,31113337.737134777,29325299.07594615,30180829.733753804,34964106.25140411,35599706.46715129,37444880.82192403,39057051.58306428,42750016.55627946,42483438.30699568,45121199.47866856,43003544.20661514
18815764.64566936,19565320.166737698,19672215.544196643,24056407.358595636,27925037.342520952,28642096.74547679,31155432.35927136,32947596.666987486,36249007.79076119,36749729.89760593,38050269.70335967,41941985.98458134,40778774.33481954,40978866.941468336,45526133.47190594,47977195.11117992
18695155.140260804,22063223.850081947,21675393.218076672,24596628.453176618,28768455.002109468,28453984.777469262,33360673.76832589,35075173.53176786,33917552.064247906,36252857.06186322,38710938.531638905,37207066.68204052,41623456.87585815,40643932.880790524,44947485.365045995,45938359.093909346
18992177.68362194,18709253.804581925,21600873.27196225,24523055.627729237,27992616.93013774,30545612.04128751,32556956.197591655,34071848.88859322,34471605.554695964,36358563.53032895,36591494.009082235,37910722.4356105,42952790.482508376,41176871.14130076,42707393.790909946,45960364.923222974
19109309.70489128,20284107.830805287,24923027.1428738,22824287.72442744,28603047.80985285,29277229.652678426,32424577.402128447,31929511.561487377,34830673.63012898,36155044.12845197,36063151.85684395,37294121.71023116,41569358.28359921,44059569.55118233,43782934.411057256,45593690.917870946
20724249.19180634,20324430.561345644,23174308.251573667,26932914.226930816,27382082.589139674,28974714.88830415,31739182.519343425,34537084.03827753,34955982.677121595,36847353.66081462,38072065.14382401,39252936.32277956,41109664.834816255,41836181.97523428,47686207.13949947,44075651.914881796
17773605.66928213,20772684.98828189,22518122.978503708,24418857.646652225,27043294.740337454,28000443.537868608,30977107.629365504,33868409.80504029,33921531.31046132,36196662.37631452,37102233.00945239,37611758.35587036,40119257.10285109,43571586.81574982,43495557.23357368,47263915.381995134
19374525.26197076,18935997.261269465,22831472.475519985,23041030.045569163,27610103.386807695,30477014.52452716,29854553.911145024,32314420.786069777,33846122.69804463,34686875.527810544,37146283.43967337,38365434.8827663,41278203.17222113,43261513.596321866,43327642.07698742,44159072.49921537
20145674.658481367,19631059.4597678,24376378.01550146,23481354.579550292,27884419.79535622,26535029.922151197,29997580.788709402,30219666.502477217,35424970.59477774,35934513.29042204,38390294.8421836,40247029.01146367,42699281.73533169,42274926.06682619,44282721.340021245,46502738.00339044
18513894.307545707,19425548.302930925,24047278.440501753,21913328.042345967,28608708.921913583,29569159.880591676,30040522.012379095,32064556.15368646,34678961.27254975,36270434.8876273,38076334.1159203,39299621.243770845,41809994.753432155,43285051.31881134,44885561.37907893,47596493.7942656
20602030.76384986,20514193.555289164,23018479.46391862,24416018.60894134,28226511.521663573,28181523.074187703,31477640.99875614,30464566.582114503,36316885.503690794,36420884.2094968,37500332.32854334,38859120.86851526,42346169.34868947,44630449.674740285,44613540.297925234,48017734.21005058
20308009.444222394,19576588.922443483,22843518.05274128,24378135.676967848,27121366.654588286,28710137.46592,30818309.03811123,32943972.71318339,34766982.01705683,36328953.84070801,38165425.25853601,40767167.24610406,42224968.67884436,41730285.5142715,46596193.121831454,45043721.396927156
18976472.000362627,21174467.7320396,25597517.202328097,24391061.487134267,27308606.33289462,27297507.90538228,29389353.31670547,32841764.211530056,35712242.67170518,34428599.40283901,37930095.5464981,37850106.54649598,40529923.87608139,43253414.53088888,43331335.60036829,47339788.56382503
18752888.853812598,21757566.101422083,24876768.947786838,23103496.395347122,30847728.80537077,29193262.791387554,30589124.817901246,32490258.778161053,34625549.45158357,37604264.150840685,39165707.802552454,40810449.76992634,40098545.36801971,42748123.03737291,42415321.162926815,46997495.49561733
